transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,transaction_datetime
131187,2023-06-15 00:00:00,10:50:03,1,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,2023-06-15 10:50:03
131188,2023-06-15 00:00:00,10:50:50,2,3,Astoria,56,"2,55",Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2023-06-15 10:50:50
131189,2023-06-15 00:00:00,10:51:04,1,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,2023-06-15 10:51:04
131190,2023-06-15 00:00:00,10:51:47,1,3,Astoria,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023-06-15 10:51:47
131191,2023-06-15 00:00:00,10:51:59,2,3,Astoria,52,"2,5",Tea,Brewed Chai tea,Traditional Blend Chai Rg,2023-06-15 10:51:59
131192,2023-06-15 00:00:00,10:52:37,2,3,Astoria,33,"3,5",Coffee,Gourmet brewed coffee,Ethiopia Lg,2023-06-15 10:52:37
131193,2023-06-15 00:00:00,10:52:37,1,3,Astoria,6,21,Coffee beans,Gourmet Beans,Ethiopia,2023-06-15 10:52:37
131194,2023-06-15 00:00:00,10:53:10,2,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,2023-06-15 10:53:10
131195,2023-06-15 00:00:00,10:53:38,1,3,Astoria,25,"2,2",Coffee,Organic brewed coffee,Brazilian Sm,2023-06-15 10:53:38
131196,2023-06-15 00:00:00,10:54:00,2,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,2023-06-15 10:54:00
131197,2023-06-15 00:00:00,10:54:43,2,3,Astoria,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,2023-06-15 10:54:43
131198,2023-06-15 00:00:00,10:55:03,2,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,2023-06-15 10:55:03
131199,2023-06-15 00:00:00,10:55:36,2,5,Lower Manhattan,58,"3,5",Drinking Chocolate,Hot chocolate,Dark chocolate Rg,2023-06-15 10:55:36
131200,2023-06-15 00:00:00,10:58:06,1,3,Astoria,57,"3,1",Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,2023-06-15 10:58:06
131201,2023-06-15 00:00:00,10:58:54,2,3,Astoria,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,2023-06-15 10:58:54
131202,2023-06-15 00:00:00,10:58:58,2,3,Astoria,31,"2,2",Coffee,Gourmet brewed coffee,Ethiopia Sm,2023-06-15 10:58:58
131203,2023-06-15 00:00:00,10:59:07,1,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,2023-06-15 10:59:07
131204,2023-06-15 00:00:00,10:59:19,1,5,Lower Manhattan,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023-06-15 10:59:19
131205,2023-06-15 00:00:00,10:59:19,1,5,Lower Manhattan,20,"7,6",Packaged Chocolate,Organic Chocolate,Sustainably Grown Organic,2023-06-15 10:59:19
131206,2023-06-15 00:00:00,11:00:44,2,8,Hell's Kitchen,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,2023-06-15 11:00:44
131207,2023-06-15 00:00:00,11:00:44,1,8,Hell's Kitchen,74,"3,5",Bakery,Biscotti,Ginger Biscotti,2023-06-15 11:00:44
131208,2023-06-15 00:00:00,11:00:58,2,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot,2023-06-15 11:00:58
131209,2023-06-15 00:00:00,11:00:58,1,8,Hell's Kitchen,65,"0,8",Flavours,Sugar free syrup,Sugar Free Vanilla syrup,2023-06-15 11:00:58
131210,2023-06-15 00:00:00,11:02:14,2,5,Lower Manhattan,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,2023-06-15 11:02:14
131211,2023-06-15 00:00:00,11:02:38,1,8,Hell's Kitchen,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023-06-15 11:02:38
131212,2023-06-15 00:00:00,11:03:40,2,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,2023-06-15 11:03:40
131213,2023-06-15 00:00:00,11:04:00,1,8,Hell's Kitchen,35,"3,1",Coffee,Premium brewed coffee,Jamaican Coffee River Rg,2023-06-15 11:04:00
131214,2023-06-15 00:00:00,11:04:09,2,3,Astoria,25,"2,2",Coffee,Organic brewed coffee,Brazilian Sm,2023-06-15 11:04:09
131215,2023-06-15 00:00:00,11:04:58,1,3,Astoria,36,"3,75",Coffee,Premium brewed coffee,Jamaican Coffee River Lg,2023-06-15 11:04:58
131216,2023-06-15 00:00:00,11:04:58,1,3,Astoria,81,28,Branded,Clothing,I Need My Bean! T-shirt,2023-06-15 11:04:58
131217,2023-06-15 00:00:00,11:07:29,1,8,Hell's Kitchen,39,"4,25",Coffee,Barista Espresso,Latte Rg,2023-06-15 11:07:29
131218,2023-06-15 00:00:00,11:07:29,2,8,Hell's Kitchen,64,"0,8",Flavours,Regular syrup,Hazelnut syrup,2023-06-15 11:07:29
131219,2023-06-15 00:00:00,11:07:29,1,8,Hell's Kitchen,73,"3,75",Bakery,Pastry,Almond Croissant,2023-06-15 11:07:29
131220,2023-06-15 00:00:00,11:08:53,1,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,2023-06-15 11:08:53
131221,2023-06-15 00:00:00,11:08:53,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone,2023-06-15 11:08:53
131222,2023-06-15 00:00:00,11:10:14,2,8,Hell's Kitchen,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,2023-06-15 11:10:14
131223,2023-06-15 00:00:00,11:10:14,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone,2023-06-15 11:10:14
131224,2023-06-15 00:00:00,11:13:05,2,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023-06-15 11:13:05
131225,2023-06-15 00:00:00,11:13:05,1,8,Hell's Kitchen,75,"3,5",Bakery,Pastry,Croissant,2023-06-15 11:13:05
131226,2023-06-15 00:00:00,11:13:48,2,8,Hell's Kitchen,61,"4,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023-06-15 11:13:48
131227,2023-06-15 00:00:00,11:14:19,2,8,Hell's Kitchen,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,2023-06-15 11:14:19
131228,2023-06-15 00:00:00,11:15:06,2,3,Astoria,25,"2,2",Coffee,Organic brewed coffee,Brazilian Sm,2023-06-15 11:15:06
131229,2023-06-15 00:00:00,11:15:06,1,3,Astoria,76,"3,5",Bakery,Biscotti,Chocolate Chip Biscotti,2023-06-15 11:15:06
131230,2023-06-15 00:00:00,11:15:28,2,8,Hell's Kitchen,58,"3,5",Drinking Chocolate,Hot chocolate,Dark chocolate Rg,2023-06-15 11:15:28
131231,2023-06-15 00:00:00,11:15:28,1,8,Hell's Kitchen,3,"14,75",Coffee beans,Espresso Beans,Espresso Roast,2023-06-15 11:15:28
131232,2023-06-15 00:00:00,11:15:30,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,2023-06-15 11:15:30
131233,2023-06-15 00:00:00,11:16:36,1,8,Hell's Kitchen,58,"3,5",Drinking Chocolate,Hot chocolate,Dark chocolate Rg,2023-06-15 11:16:36
131234,2023-06-15 00:00:00,11:17:45,1,8,Hell's Kitchen,72,"3,25",Bakery,Scone,Ginger Scone,2023-06-15 11:17:45
131235,2023-06-15 00:00:00,11:17:45,1,8,Hell's Kitchen,87,"2,1",Coffee,Barista Espresso,Ouro Brasileiro shot,2023-06-15 11:17:45
131236,2023-06-15 00:00:00,11:17:45,1,8,Hell's Kitchen,79,"3,75",Bakery,Scone,Jumbo Savory Scone,2023-06-15 11:17:45
131237,2023-06-15 00:00:00,11:17:53,1,5,Lower Manhattan,52,"2,5",Tea,Brewed Chai tea,Traditional Blend Chai Rg,2023-06-15 11:17:53
131238,2023-06-15 00:00:00,11:18:00,1,5,Lower Manhattan,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023-06-15 11:18:00
131239,2023-06-15 00:00:00,11:18:28,2,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,2023-06-15 11:18:28
131240,2023-06-15 00:00:00,11:18:28,1,3,Astoria,73,"3,75",Bakery,Pastry,Almond Croissant,2023-06-15 11:18:28
131241,2023-06-15 00:00:00,11:20:50,2,3,Astoria,36,"3,75",Coffee,Premium brewed coffee,Jamaican Coffee River Lg,2023-06-15 11:20:50
131242,2023-06-15 00:00:00,11:20:50,1,3,Astoria,75,"3,5",Bakery,Pastry,Croissant,2023-06-15 11:20:50
131243,2023-06-15 00:00:00,11:22:36,1,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,2023-06-15 11:22:36
131244,2023-06-15 00:00:00,11:23:00,1,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2023-06-15 11:23:00
131245,2023-06-15 00:00:00,11:24:59,2,8,Hell's Kitchen,33,"3,5",Coffee,Gourmet brewed coffee,Ethiopia Lg,2023-06-15 11:24:59
131246,2023-06-15 00:00:00,11:25:25,1,8,Hell's Kitchen,61,"4,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023-06-15 11:25:25
131247,2023-06-15 00:00:00,11:26:02,2,8,Hell's Kitchen,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,2023-06-15 11:26:02
131248,2023-06-15 00:00:00,11:26:02,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone,2023-06-15 11:26:02
131249,2023-06-15 00:00:00,11:27:20,1,5,Lower Manhattan,61,"4,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023-06-15 11:27:20
131250,2023-06-15 00:00:00,11:27:20,1,5,Lower Manhattan,72,"3,25",Bakery,Scone,Ginger Scone,2023-06-15 11:27:20
131251,2023-06-15 00:00:00,11:28:33,2,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2023-06-15 11:28:33
131252,2023-06-15 00:00:00,11:28:33,1,3,Astoria,71,"3,75",Bakery,Pastry,Chocolate Croissant,2023-06-15 11:28:33
131253,2023-06-15 00:00:00,11:28:53,1,3,Astoria,39,"4,25",Coffee,Barista Espresso,Latte Rg,2023-06-15 11:28:53
131254,2023-06-15 00:00:00,11:29:29,2,3,Astoria,35,"3,1",Coffee,Premium brewed coffee,Jamaican Coffee River Rg,2023-06-15 11:29:29
131255,2023-06-15 00:00:00,11:29:30,1,5,Lower Manhattan,29,"2,5",Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2023-06-15 11:29:30
131256,2023-06-15 00:00:00,11:29:47,1,3,Astoria,35,"3,1",Coffee,Premium brewed coffee,Jamaican Coffee River Rg,2023-06-15 11:29:47
131257,2023-06-15 00:00:00,11:33:33,1,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,2023-06-15 11:33:33
131258,2023-06-15 00:00:00,11:35:28,2,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,2023-06-15 11:35:28
131259,2023-06-15 00:00:00,11:37:28,2,5,Lower Manhattan,40,"3,75",Coffee,Barista Espresso,Cappuccino,2023-06-15 11:37:28
131260,2023-06-15 00:00:00,11:37:28,1,5,Lower Manhattan,65,"0,8",Flavours,Sugar free syrup,Sugar Free Vanilla syrup,2023-06-15 11:37:28
131261,2023-06-15 00:00:00,11:42:17,1,5,Lower Manhattan,48,"2,5",Tea,Brewed Black tea,English Breakfast Rg,2023-06-15 11:42:17
131262,2023-06-15 00:00:00,11:44:05,1,5,Lower Manhattan,50,"2,5",Tea,Brewed Black tea,Earl Grey Rg,2023-06-15 11:44:05
131263,2023-06-15 00:00:00,11:45:45,1,5,Lower Manhattan,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,2023-06-15 11:45:45
131264,2023-06-15 00:00:00,11:47:02,1,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,2023-06-15 11:47:02
131265,2023-06-15 00:00:00,11:47:15,1,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023-06-15 11:47:15
131266,2023-06-15 00:00:00,11:48:26,1,5,Lower Manhattan,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,2023-06-15 11:48:26
131267,2023-06-15 00:00:00,11:49:48,1,8,Hell's Kitchen,25,"2,2",Coffee,Organic brewed coffee,Brazilian Sm,2023-06-15 11:49:48
131268,2023-06-15 00:00:00,11:49:48,1,8,Hell's Kitchen,18,"10,95",Loose Tea,Chai tea,Spicy Eye Opener Chai,2023-06-15 11:49:48
131269,2023-06-15 00:00:00,11:50:28,2,3,Astoria,29,"2,5",Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2023-06-15 11:50:28
131270,2023-06-15 00:00:00,11:50:34,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2023-06-15 11:50:34
131271,2023-06-15 00:00:00,11:50:34,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone,2023-06-15 11:50:34
131272,2023-06-15 00:00:00,11:51:21,2,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2023-06-15 11:51:21
131273,2023-06-15 00:00:00,11:51:51,2,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,2023-06-15 11:51:51
131274,2023-06-15 00:00:00,11:52:06,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,2023-06-15 11:52:06
131275,2023-06-15 00:00:00,11:54:26,1,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,2023-06-15 11:54:26
131276,2023-06-15 00:00:00,11:54:26,1,5,Lower Manhattan,76,"3,5",Bakery,Biscotti,Chocolate Chip Biscotti,2023-06-15 11:54:26
131277,2023-06-15 00:00:00,11:55:04,2,3,Astoria,31,"2,2",Coffee,Gourmet brewed coffee,Ethiopia Sm,2023-06-15 11:55:04
131278,2023-06-15 00:00:00,11:55:04,1,3,Astoria,72,"3,25",Bakery,Scone,Ginger Scone,2023-06-15 11:55:04
131279,2023-06-15 00:00:00,11:57:48,2,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg,2023-06-15 11:57:48
131280,2023-06-15 00:00:00,11:57:48,1,3,Astoria,79,"3,75",Bakery,Scone,Jumbo Savory Scone,2023-06-15 11:57:48
131281,2023-06-15 00:00:00,11:57:57,1,5,Lower Manhattan,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,2023-06-15 11:57:57
131282,2023-06-15 00:00:00,11:57:57,1,5,Lower Manhattan,73,"3,75",Bakery,Pastry,Almond Croissant,2023-06-15 11:57:57
131283,2023-06-15 00:00:00,11:59:09,2,3,Astoria,29,"2,5",Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2023-06-15 11:59:09
131284,2023-06-15 00:00:00,12:00:20,1,3,Astoria,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,2023-06-15 12:00:20
131285,2023-06-15 00:00:00,12:02:53,2,5,Lower Manhattan,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,2023-06-15 12:02:53
131286,2023-06-15 00:00:00,12:02:55,2,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023-06-15 12:02:55
131287,2023-06-15 00:00:00,12:03:33,1,5,Lower Manhattan,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,2023-06-15 12:03:33
131288,2023-06-15 00:00:00,12:04:06,1,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg,2023-06-15 12:04:06
131289,2023-06-15 00:00:00,12:06:07,2,3,Astoria,42,"2,5",Tea,Brewed herbal tea,Lemon Grass Rg,2023-06-15 12:06:07
131290,2023-06-15 00:00:00,12:07:32,2,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2023-06-15 12:07:32
131291,2023-06-15 00:00:00,12:09:51,1,5,Lower Manhattan,35,"3,1",Coffee,Premium brewed coffee,Jamaican Coffee River Rg,2023-06-15 12:09:51
131292,2023-06-15 00:00:00,12:10:36,1,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2023-06-15 12:10:36
131293,2023-06-15 00:00:00,12:10:59,1,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,2023-06-15 12:10:59
131294,2023-06-15 00:00:00,12:12:11,2,8,Hell's Kitchen,57,"3,1",Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,2023-06-15 12:12:11
131295,2023-06-15 00:00:00,12:12:32,2,3,Astoria,29,"2,5",Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2023-06-15 12:12:32
131296,2023-06-15 00:00:00,12:13:33,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,2023-06-15 12:13:33
131297,2023-06-15 00:00:00,12:15:13,2,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,2023-06-15 12:15:13
131298,2023-06-15 00:00:00,12:15:14,1,8,Hell's Kitchen,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023-06-15 12:15:14
131299,2023-06-15 00:00:00,12:16:44,1,3,Astoria,34,"2,45",Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2023-06-15 12:16:44
131300,2023-06-15 00:00:00,12:17:21,2,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,2023-06-15 12:17:21
131301,2023-06-15 00:00:00,12:18:17,1,3,Astoria,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023-06-15 12:18:17
131302,2023-06-15 00:00:00,12:19:04,1,3,Astoria,29,"2,5",Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2023-06-15 12:19:04
131303,2023-06-15 00:00:00,12:19:26,2,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,2023-06-15 12:19:26
131304,2023-06-15 00:00:00,12:19:26,1,5,Lower Manhattan,76,"3,5",Bakery,Biscotti,Chocolate Chip Biscotti,2023-06-15 12:19:26
131305,2023-06-15 00:00:00,12:20:50,1,5,Lower Manhattan,33,"3,5",Coffee,Gourmet brewed coffee,Ethiopia Lg,2023-06-15 12:20:50
131306,2023-06-15 00:00:00,12:24:33,1,5,Lower Manhattan,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2023-06-15 12:24:33
131307,2023-06-15 00:00:00,12:24:35,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,2023-06-15 12:24:35
131308,2023-06-15 00:00:00,12:24:56,2,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg,2023-06-15 12:24:56
131309,2023-06-15 00:00:00,12:25:47,2,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,2023-06-15 12:25:47
131310,2023-06-15 00:00:00,12:26:35,1,3,Astoria,56,"2,55",Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2023-06-15 12:26:35
131311,2023-06-15 00:00:00,12:28:20,2,3,Astoria,35,"3,1",Coffee,Premium brewed coffee,Jamaican Coffee River Rg,2023-06-15 12:28:20
131312,2023-06-15 00:00:00,12:28:20,1,3,Astoria,77,3,Bakery,Scone,Oatmeal Scone,2023-06-15 12:28:20
131313,2023-06-15 00:00:00,12:29:41,1,5,Lower Manhattan,61,"4,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023-06-15 12:29:41
131314,2023-06-15 00:00:00,12:29:41,1,5,Lower Manhattan,76,"3,5",Bakery,Biscotti,Chocolate Chip Biscotti,2023-06-15 12:29:41
131315,2023-06-15 00:00:00,12:32:20,2,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,2023-06-15 12:32:20
131316,2023-06-15 00:00:00,12:33:41,1,8,Hell's Kitchen,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,2023-06-15 12:33:41
131317,2023-06-15 00:00:00,12:34:11,2,8,Hell's Kitchen,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,2023-06-15 12:34:11
131318,2023-06-15 00:00:00,12:36:19,2,5,Lower Manhattan,31,"2,2",Coffee,Gourmet brewed coffee,Ethiopia Sm,2023-06-15 12:36:19
131319,2023-06-15 00:00:00,12:37:39,2,8,Hell's Kitchen,41,"4,25",Coffee,Barista Espresso,Cappuccino Lg,2023-06-15 12:37:39
131320,2023-06-15 00:00:00,12:39:15,1,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,2023-06-15 12:39:15
131321,2023-06-15 00:00:00,12:41:04,2,5,Lower Manhattan,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2023-06-15 12:41:04
131322,2023-06-15 00:00:00,12:41:11,2,8,Hell's Kitchen,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,2023-06-15 12:41:11
131323,2023-06-15 00:00:00,12:43:13,2,8,Hell's Kitchen,61,"4,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023-06-15 12:43:13
131324,2023-06-15 00:00:00,12:46:37,1,5,Lower Manhattan,25,"2,2",Coffee,Organic brewed coffee,Brazilian Sm,2023-06-15 12:46:37
131325,2023-06-15 00:00:00,12:46:37,1,5,Lower Manhattan,70,"3,25",Bakery,Scone,Cranberry Scone,2023-06-15 12:46:37
131326,2023-06-15 00:00:00,12:49:27,1,5,Lower Manhattan,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023-06-15 12:49:27
131327,2023-06-15 00:00:00,12:49:46,1,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2023-06-15 12:49:46
131328,2023-06-15 00:00:00,12:51:27,1,5,Lower Manhattan,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023-06-15 12:51:27
131329,2023-06-15 00:00:00,12:53:35,1,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2023-06-15 12:53:35
131330,2023-06-15 00:00:00,12:55:50,1,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,2023-06-15 12:55:50
131331,2023-06-15 00:00:00,12:56:16,2,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,2023-06-15 12:56:16
131332,2023-06-15 00:00:00,12:59:16,1,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,2023-06-15 12:59:16
131333,2023-06-15 00:00:00,13:01:03,2,3,Astoria,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,2023-06-15 13:01:03
131334,2023-06-15 00:00:00,13:01:08,2,5,Lower Manhattan,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023-06-15 13:01:08
131335,2023-06-15 00:00:00,13:01:55,2,8,Hell's Kitchen,48,"2,5",Tea,Brewed Black tea,English Breakfast Rg,2023-06-15 13:01:55
131336,2023-06-15 00:00:00,13:02:39,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,2023-06-15 13:02:39
131337,2023-06-15 00:00:00,13:04:08,2,8,Hell's Kitchen,42,"2,5",Tea,Brewed herbal tea,Lemon Grass Rg,2023-06-15 13:04:08
131338,2023-06-15 00:00:00,13:07:32,1,5,Lower Manhattan,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,2023-06-15 13:07:32
131339,2023-06-15 00:00:00,13:07:49,2,3,Astoria,52,"2,5",Tea,Brewed Chai tea,Traditional Blend Chai Rg,2023-06-15 13:07:49
131340,2023-06-15 00:00:00,13:07:49,1,3,Astoria,76,"3,5",Bakery,Biscotti,Chocolate Chip Biscotti,2023-06-15 13:07:49
131341,2023-06-15 00:00:00,13:10:04,2,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg,2023-06-15 13:10:04
131342,2023-06-15 00:00:00,13:10:04,1,5,Lower Manhattan,17,"9,5",Loose Tea,Chai tea,Morning Sunrise Chai,2023-06-15 13:10:04
131343,2023-06-15 00:00:00,13:11:42,1,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot,2023-06-15 13:11:42
131344,2023-06-15 00:00:00,13:14:45,1,8,Hell's Kitchen,87,"2,1",Coffee,Barista Espresso,Ouro Brasileiro shot,2023-06-15 13:14:45
131345,2023-06-15 00:00:00,13:14:45,1,8,Hell's Kitchen,72,"3,25",Bakery,Scone,Ginger Scone,2023-06-15 13:14:45
131346,2023-06-15 00:00:00,13:15:59,2,8,Hell's Kitchen,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,2023-06-15 13:15:59
131347,2023-06-15 00:00:00,13:19:23,2,3,Astoria,42,"2,5",Tea,Brewed herbal tea,Lemon Grass Rg,2023-06-15 13:19:23
131348,2023-06-15 00:00:00,13:19:26,1,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,2023-06-15 13:19:26
131349,2023-06-15 00:00:00,13:20:25,1,3,Astoria,25,"2,2",Coffee,Organic brewed coffee,Brazilian Sm,2023-06-15 13:20:25
131350,2023-06-15 00:00:00,13:20:46,1,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,2023-06-15 13:20:46
131351,2023-06-15 00:00:00,13:23:52,2,5,Lower Manhattan,42,"2,5",Tea,Brewed herbal tea,Lemon Grass Rg,2023-06-15 13:23:52
131352,2023-06-15 00:00:00,13:24:57,1,8,Hell's Kitchen,87,"2,1",Coffee,Barista Espresso,Ouro Brasileiro shot,2023-06-15 13:24:57
131353,2023-06-15 00:00:00,13:24:57,1,8,Hell's Kitchen,72,"3,25",Bakery,Scone,Ginger Scone,2023-06-15 13:24:57
131354,2023-06-15 00:00:00,13:25:24,2,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot,2023-06-15 13:25:24
131355,2023-06-15 00:00:00,13:25:24,1,5,Lower Manhattan,84,"0,8",Flavours,Regular syrup,Chocolate syrup,2023-06-15 13:25:24
131356,2023-06-15 00:00:00,13:25:55,2,8,Hell's Kitchen,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2023-06-15 13:25:55
131357,2023-06-15 00:00:00,13:26:47,1,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg,2023-06-15 13:26:47
131358,2023-06-15 00:00:00,13:27:12,2,5,Lower Manhattan,50,"2,5",Tea,Brewed Black tea,Earl Grey Rg,2023-06-15 13:27:12
131359,2023-06-15 00:00:00,13:27:56,1,5,Lower Manhattan,34,"2,45",Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2023-06-15 13:27:56
131360,2023-06-15 00:00:00,13:28:02,2,3,Astoria,48,"2,5",Tea,Brewed Black tea,English Breakfast Rg,2023-06-15 13:28:02
131361,2023-06-15 00:00:00,13:29:07,1,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg,2023-06-15 13:29:07
131362,2023-06-15 00:00:00,13:29:07,1,5,Lower Manhattan,20,"7,6",Packaged Chocolate,Organic Chocolate,Sustainably Grown Organic,2023-06-15 13:29:07
